# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Mon Oct 17 19:20:27 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.015200	9.0000	2.11851311	2.1185	1.5745	3.6979	2.9331	0.834	2.684	2.040	1.113	0.568	0.133	-0.491	-0.990	-1.051	3.27554369	3
	0.015200	9.0000	2.11881638	2.1188	1.6148	3.6947	2.8799	0.733	2.643	1.969	1.027	0.474	0.033	-0.602	-1.111	-1.174	3.27555871	3
	0.015200	9.0000	2.11911511	2.1191	1.6557	3.6916	2.8267	0.631	2.598	1.895	0.939	0.378	-0.069	-0.715	-1.233	-1.297	3.27557325	3
	0.015200	9.0000	2.11940479	2.1194	1.6964	3.6886	2.7742	0.529	2.553	1.822	0.852	0.283	-0.169	-0.827	-1.353	-1.419	3.27558756	3
	0.015200	9.0000	2.11968875	2.1197	1.7369	3.6858	2.7224	0.428	2.506	1.748	0.766	0.189	-0.269	-0.937	-1.472	-1.539	3.27560163	3
	0.015200	9.0000	2.11997128	2.1200	1.7768	3.6830	2.6717	0.328	2.460	1.675	0.681	0.096	-0.368	-1.045	-1.588	-1.657	3.27561545	3
	0.015200	9.0000	2.12018275	2.1202	1.8065	3.6811	2.6341	0.254	2.424	1.620	0.617	0.027	-0.441	-1.126	-1.675	-1.745	3.27562571	3
	0.015200	9.0000	2.12025261	2.1203	1.8164	3.6804	2.6217	0.229	2.411	1.602	0.595	0.004	-0.466	-1.153	-1.703	-1.774	3.27562928	3
	0.015200	9.0000	2.12053180	2.1205	1.8560	3.6778	2.5718	0.130	2.365	1.529	0.511	-0.088	-0.563	-1.260	-1.818	-1.890	3.27564287	3
	0.015200	9.0000	2.12060142	2.1206	1.8660	3.6772	2.5592	0.105	2.353	1.511	0.490	-0.111	-0.587	-1.287	-1.847	-1.919	3.27564645	3
	0.015200	9.0000	2.12080765	2.1208	1.8960	3.6752	2.5214	0.030	2.319	1.457	0.426	-0.180	-0.661	-1.368	-1.934	-2.007	3.27565646	3
	0.015200	9.0000	2.12107754	2.1211	1.9355	3.6726	2.4715	-0.069	2.282	1.388	0.343	-0.272	-0.758	-1.475	-2.049	-2.124	3.27566981	3
	0.015200	9.0000	2.12134480	2.1213	1.9755	3.6700	2.4210	-0.169	2.251	1.321	0.259	-0.365	-0.857	-1.584	-2.165	-2.241	3.27568293	3
	0.015200	9.0000	2.12160826	2.1216	2.0156	3.6671	2.3697	-0.269	2.225	1.257	0.177	-0.457	-0.956	-1.693	-2.282	-2.360	3.27569580	3
	0.015200	9.0000	2.12186766	2.1219	2.0558	3.6644	2.3184	-0.369	2.200	1.193	0.094	-0.549	-1.054	-1.802	-2.399	-2.479	3.27570844	3
	0.015200	9.0000	2.12211728	2.1221	2.0950	3.6616	2.2681	-0.467	2.176	1.131	0.014	-0.638	-1.151	-1.909	-2.514	-2.595	3.27572060	3
	0.015200	9.0000	2.12239933	2.1224	2.1401	3.6583	2.2100	-0.580	2.154	1.062	-0.076	-0.740	-1.260	-2.032	-2.646	-2.730	3.27573442	3
	0.015200	9.0000	2.12264371	2.1226	2.1799	3.6554	2.1588	-0.680	2.136	1.002	-0.155	-0.829	-1.357	-2.140	-2.763	-2.848	3.27574658	3
	0.015200	9.0000	2.12292910	2.1229	2.2270	3.6519	2.0974	-0.798	2.119	0.934	-0.247	-0.934	-1.471	-2.268	-2.902	-2.989	3.27576041	3
	0.015200	9.0000	2.12317777	2.1232	2.2693	3.6487	2.0426	-0.903	2.105	0.873	-0.328	-1.027	-1.574	-2.383	-3.026	-3.115	3.27577257	3
	0.015200	9.0000	2.12342334	2.1234	2.3118	3.6455	1.9874	-1.010	2.097	0.814	-0.409	-1.120	-1.676	-2.498	-3.150	-3.242	3.27578473	3
	0.015200	9.0000	2.12368441	2.1237	2.3563	3.6421	1.9292	-1.121	2.101	0.757	-0.491	-1.217	-1.783	-2.619	-3.281	-3.376	3.27579737	3
	0.015200	9.0000	2.12391353	2.1239	2.3946	3.6391	1.8790	-1.217	2.105	0.709	-0.562	-1.300	-1.875	-2.723	-3.394	-3.490	3.27580857	3
	0.015200	9.0000	2.12418747	2.1242	2.4382	3.6358	1.8220	-1.326	2.111	0.655	-0.640	-1.392	-1.979	-2.841	-3.521	-3.621	3.27582192	3
	0.015200	9.0000	2.12455416	2.1246	2.4831	3.6322	1.7631	-1.438	2.118	0.600	-0.720	-1.487	-2.085	-2.962	-3.653	-3.755	3.27584004	3
	0.015200	9.0000	2.12456965	2.1246	2.4844	3.6321	1.7613	-1.441	2.118	0.599	-0.723	-1.490	-2.088	-2.966	-3.656	-3.759	3.27584076	4
	0.015200	9.0000	2.12463927	2.1246	2.4518	3.6348	1.8047	-1.359	2.110	0.637	-0.665	-1.421	-2.011	-2.877	-3.560	-3.661	3.27584410	4
	0.015200	9.0000	2.12465930	2.1247	2.4215	3.6371	1.8443	-1.284	2.107	0.674	-0.611	-1.357	-1.939	-2.795	-3.472	-3.570	3.27584505	4
	0.015200	9.0000	2.12467670	2.1247	2.3912	3.6395	1.8840	-1.208	2.102	0.711	-0.557	-1.293	-1.867	-2.713	-3.383	-3.480	3.27584600	4
	0.015200	9.0000	2.12470198	2.1247	2.3509	3.6427	1.9372	-1.107	2.095	0.762	-0.483	-1.206	-1.770	-2.603	-3.264	-3.358	3.27584720	4
	0.015200	9.0000	2.12473440	2.1247	2.3017	3.6465	2.0017	-0.984	2.090	0.825	-0.391	-1.099	-1.652	-2.470	-3.119	-3.210	3.27584863	4
